,article_name,country,revision_id,article_quality_est.,population
14403,V. J. Sukselainen,Finland,772525710.0,Stub,5529000.0
14404,Rafael Paasio,Finland,772526034.0,Start,5529000.0
14405,Teuvo Aura,Finland,772526165.0,Stub,5529000.0
14406,Eero Yrjö Pehkonen,Finland,772675056.0,Stub,5529000.0
14407,Heikki Haavisto,Finland,773070346.0,Stub,5529000.0
14408,Heikki Taskinen,Finland,773070727.0,Stub,5529000.0
14409,Verner Lindberg,Finland,773093511.0,Stub,5529000.0
14410,Helena Brander,Finland,773095089.0,Stub,5529000.0
14411,Helena Vatanen,Finland,773096263.0,Stub,5529000.0
14412,Henrik Ramsay,Finland,773185737.0,Start,5529000.0
14413,Anders Wirenius,Finland,773816371.0,Stub,5529000.0
14414,Johannes Bäck,Finland,774204654.0,Stub,5529000.0
14415,Immanuel Bäck,Finland,774212233.0,Stub,5529000.0
14416,Carl-Olaf Homén,Finland,774333381.0,Stub,5529000.0
14417,Antti Kukkonen,Finland,775251439.0,Stub,5529000.0
14418,Theodor Wegelius,Finland,775296373.0,Stub,5529000.0
14419,Otto Stenroth,Finland,775296731.0,Start,5529000.0
14420,Rainer von Fieandt,Finland,775298612.0,Stub,5529000.0
14421,Matti Louekoski,Finland,775302882.0,Stub,5529000.0
14422,Kaarlo Castrén,Finland,775541374.0,Stub,5529000.0
14423,Rainer Lemström,Finland,775596273.0,Stub,5529000.0
14424,Jari Koskinen,Finland,776191313.0,Stub,5529000.0
14425,Jenny af Forselles,Finland,776479497.0,Stub,5529000.0
14426,Erik Berg,Finland,776529444.0,Stub,5529000.0
14427,Kelpo Gröndahl,Finland,776842587.0,Start,5529000.0
14428,Veronica Rehn-Kivi,Finland,777118226.0,Stub,5529000.0
14429,Eva Biaudet,Finland,777545067.0,Start,5529000.0
14430,Juha Mieto,Finland,777747816.0,Start,5529000.0
14431,Jussi Vatanen (politician),Finland,777862711.0,Stub,5529000.0
14432,Päiviö Hetemäki,Finland,778252120.0,Stub,5529000.0
14433,Kauko Tuupainen,Finland,778470230.0,Stub,5529000.0
14434,Keijo Liinamaa,Finland,778538947.0,Start,5529000.0
14435,Markku Markkula,Finland,778832511.0,Start,5529000.0
14436,Väinö Tanner,Finland,778970143.0,Start,5529000.0
14437,Kuuno Honkonen,Finland,779475887.0,Stub,5529000.0
14438,Toimi Kankaanniemi,Finland,779560565.0,Start,5529000.0
14439,Jukka Mäkelä,Finland,779896992.0,Stub,5529000.0
14440,Kimmo Tiilikainen,Finland,780009082.0,Start,5529000.0
14441,Toivo Antikainen,Finland,780345945.0,C,5529000.0
14442,Ida Aalle-Teljo,Finland,780544240.0,Stub,5529000.0
14443,Umayya Abu-Hanna,Finland,780544504.0,Start,5529000.0
14444,Raila Aho,Finland,780544563.0,Stub,5529000.0
14445,Eveliina Ala-Kulju,Finland,780544626.0,Stub,5529000.0
14446,Ulla Anttila,Finland,780544847.0,Stub,5529000.0
14447,Outi Ojala,Finland,781122944.0,Stub,5529000.0
14448,Marja Lahti,Finland,781407338.0,Stub,5529000.0
14449,Aarne Saarinen,Finland,781983879.0,Start,5529000.0
14450,Oswald Kairamo,Finland,782130988.0,Stub,5529000.0
14451,List of Presidents of the Sami Parliament of Finland,Finland,782288216.0,Stub,5529000.0
14452,Adolf Ivar Arwidsson,Finland,782521575.0,Start,5529000.0
14453,Veikko Vennamo,Finland,782596685.0,Start,5529000.0
14454,Kari Rajamäki,Finland,782823952.0,Stub,5529000.0
14455,List of Chairpersons of the Sami Parliament of Sweden,Finland,783500239.0,Stub,5529000.0
14456,Fennoman movement,Finland,784555022.0,Start,5529000.0
14457,Raimo Vistbacka,Finland,784864073.0,Stub,5529000.0
14458,Simon Elo,Finland,785459779.0,Stub,5529000.0
14459,Jari Lindström,Finland,785460311.0,Start,5529000.0
14460,Raino Westerholm,Finland,785816435.0,Stub,5529000.0
14461,Pekka Heikkinen,Finland,785883496.0,Stub,5529000.0
14462,Maj-Len Grönholm,Finland,786038861.0,Stub,5529000.0
14463,Jan-Erik Enestam,Finland,786109698.0,Start,5529000.0
14464,Max Jakobson,Finland,786148781.0,Start,5529000.0
14465,Sebastian Tynkkynen,Finland,786441974.0,Start,5529000.0
14466,Maarit Feldt-Ranta,Finland,787088271.0,Stub,5529000.0
14467,Lauri Ingman,Finland,787193188.0,Stub,5529000.0
14468,Aapo Harjula,Finland,787319302.0,Stub,5529000.0
14469,Aaro Salo,Finland,787325450.0,Stub,5529000.0
14470,Aatu Halme,Finland,787349903.0,Stub,5529000.0
14471,Abdirahim Hussein Mohamed,Finland,787391128.0,Stub,5529000.0
14472,Osmo Soininvaara,Finland,787453633.0,Start,5529000.0
14473,Ilmo Paananen,Finland,787660421.0,Stub,5529000.0
14474,Hilja Riipinen,Finland,787777821.0,C,5529000.0
14475,Heikki Ritavuori,Finland,787786371.0,B,5529000.0
14476,Martin Saarikangas,Finland,787906253.0,Stub,5529000.0
14477,Aino Malkamäki,Finland,787952515.0,Stub,5529000.0
14478,Aino Malmberg,Finland,787952520.0,Stub,5529000.0
14479,Kerstin Alm,Finland,787990467.0,Stub,5529000.0
14480,Camilla Gunell,Finland,787990835.0,Stub,5529000.0
14481,Britt Lundberg,Finland,787990888.0,Stub,5529000.0
14482,Harriet Lindeman,Finland,787990950.0,Stub,5529000.0
14483,Gun-Mari Lindholm,Finland,787991020.0,Stub,5529000.0
14484,Fanny Sundström,Finland,787991181.0,Stub,5529000.0
14485,Kirsti Lintonen,Finland,788008609.0,Stub,5529000.0
14486,Ritva Sarin-Grufberg,Finland,788130582.0,Stub,5529000.0
14487,Aarre Simonen,Finland,788421714.0,Start,5529000.0
14488,Carl Haglund,Finland,788792215.0,Stub,5529000.0
14489,Eva-Riitta Siitonen,Finland,788792229.0,Start,5529000.0
14490,Henrik Lax,Finland,788792254.0,Start,5529000.0
14491,Lasse Lehtinen,Finland,788792302.0,Start,5529000.0
14492,Lauri Heikkilä,Finland,788792307.0,Stub,5529000.0
14493,Liisa Jaakonsaari,Finland,788792316.0,Stub,5529000.0
14494,Merja Kuusisto,Finland,788792331.0,Stub,5529000.0
14495,Mika Niikko,Finland,788792346.0,Stub,5529000.0
14496,Peter Östman,Finland,788792390.0,Stub,5529000.0
14497,Pietari Jääskeläinen,Finland,788792394.0,Stub,5529000.0
14498,Pirkko Ruohonen-Lerner,Finland,788792408.0,Stub,5529000.0
14499,Reijo Tossavainen,Finland,788792416.0,Start,5529000.0
14500,Satu Hassi,Finland,788792456.0,Start,5529000.0
14501,Tarja Cronberg,Finland,788792466.0,Start,5529000.0
14502,Ville Itälä,Finland,788792495.0,Stub,5529000.0
14503,Esko Seppänen,Finland,788792638.0,Start,5529000.0
14504,Ilkka Suominen,Finland,788792641.0,Stub,5529000.0
14505,Marjo Matikainen-Kallström,Finland,788792649.0,Start,5529000.0
14506,Matti Wuori,Finland,788792659.0,Stub,5529000.0
14507,Ulpu Iivari,Finland,788792689.0,Stub,5529000.0
14508,Uma Aaltonen,Finland,788792692.0,Stub,5529000.0
14509,Matti Torvinen,Finland,788848033.0,Stub,5529000.0
14510,Pentti Väänänen,Finland,788877749.0,Stub,5529000.0
14511,Konni Zilliacus (senior),Finland,789006953.0,Start,5529000.0
14512,Anne Huotari,Finland,789318196.0,Stub,5529000.0
14513,Anne Kalmari,Finland,789318677.0,Stub,5529000.0
14514,Anne Louhelainen,Finland,789320178.0,Stub,5529000.0
14515,Anni Flinck,Finland,789339395.0,Stub,5529000.0
14516,Anni Savolainen-Tapaninen,Finland,789339474.0,Stub,5529000.0
14517,Antero Väyrynen,Finland,789390390.0,Stub,5529000.0
14518,Antti Kaarne,Finland,789493217.0,Stub,5529000.0
14519,Antti Linna,Finland,789493361.0,Stub,5529000.0
14520,Antti Tossavainen,Finland,789493672.0,Stub,5529000.0
14521,Antti Tulenheimo,Finland,789493689.0,Stub,5529000.0
14522,Armas Härkönen,Finland,789734135.0,Stub,5529000.0
14523,Arto Lahti,Finland,789853607.0,Stub,5529000.0
14524,Arthur af Forselles,Finland,789885427.0,Stub,5529000.0
14525,Astrid Thors,Finland,790016512.0,Start,5529000.0
14526,August Hyöki,Finland,790132557.0,Stub,5529000.0
14527,August Nybergh,Finland,790133764.0,Stub,5529000.0
14528,Katri Kulmuni,Finland,790296723.0,Stub,5529000.0
14529,Riitta Uosukainen,Finland,790303713.0,Start,5529000.0
14530,Kaisa Raatikainen,Finland,790422107.0,Stub,5529000.0
14531,Tiina Wilén-Jäppinen,Finland,790691744.0,Stub,5529000.0
14532,Eljas Erkko,Finland,790861042.0,Start,5529000.0
14533,Woldemar von Daehn,Finland,790987038.0,Stub,5529000.0
14534,Juha Rehula,Finland,791107435.0,Stub,5529000.0
14535,Sari Essayah,Finland,791294341.0,Start,5529000.0
14536,Jaakko Laakso,Finland,791905434.0,Stub,5529000.0
14537,Anna Kontula,Finland,792015541.0,Start,5529000.0
14538,Mikhail Borovitinov,Finland,792296715.0,Start,5529000.0
14539,Piia-Noora Kauppi,Finland,792668464.0,Start,5529000.0
14540,Pekka Paavola,Finland,792750561.0,Start,5529000.0
14541,Frans Oskar Lilius,Finland,792750814.0,Stub,5529000.0
14542,Keijo Korhonen,Finland,793087836.0,Start,5529000.0
14543,Ari Vatanen,Finland,793295238.0,C,5529000.0
14544,Lasse Virén,Finland,793445713.0,C,5529000.0
14545,Eero Akaan-Penttilä,Finland,794087568.0,Stub,5529000.0
14546,Pirkko Aro,Finland,794485722.0,Stub,5529000.0
14547,Claes Andersson,Finland,794530657.0,Stub,5529000.0
14548,Carl Björkman (politician),Finland,795197229.0,Stub,5529000.0
14549,Niilo Wälläri,Finland,795477188.0,Start,5529000.0
14550,Tiina Sanila,Finland,795532643.0,Start,5529000.0
14551,Susanna Huovinen,Finland,795748100.0,Stub,5529000.0
14552,Artturi Niemelä,Finland,795831600.0,Stub,5529000.0
14553,Kyösti Järvinen,Finland,795967838.0,Stub,5529000.0
14554,Kirsi Ojansuu,Finland,796118996.0,Stub,5529000.0
14555,Aleksi Randell,Finland,796494690.0,Stub,5529000.0
14556,Paavo Arhinmäki,Finland,796707550.0,Start,5529000.0
14557,Martti Korhonen,Finland,796707653.0,Stub,5529000.0
14558,Seppo Kääriäinen,Finland,796824340.0,Stub,5529000.0
14559,Artur Wuorimaa,Finland,796889970.0,Stub,5529000.0
14560,Annikki Paasikivi,Finland,796986515.0,Stub,5529000.0
14561,Antti Kuosmanen,Finland,796993998.0,Stub,5529000.0
14562,Antti Hackzell,Finland,796994056.0,Start,5529000.0
14563,Aarno Yrjö-Koskinen,Finland,797064591.0,Start,5529000.0
14564,Hjalmar J. Procopé,Finland,797065587.0,Start,5529000.0
14565,Onni Talas,Finland,797067445.0,Stub,5529000.0
14566,Heli Paasio,Finland,797103401.0,Stub,5529000.0
14567,Torsten Aminoff,Finland,797613770.0,Stub,5529000.0
14568,Maria Guzenina,Finland,797683867.0,C,5529000.0
14569,Matti Kekkonen,Finland,797800927.0,Stub,5529000.0
14570,Esko Vaartela,Finland,797974813.0,Stub,5529000.0
14571,Mikko Pesälä,Finland,798436915.0,Stub,5529000.0
14572,Hilda Käkikoski,Finland,798492698.0,Start,5529000.0
14573,Ozan Yanar,Finland,798508834.0,Stub,5529000.0
14574,Ossian Aschan,Finland,798564951.0,Stub,5529000.0
14575,Rolf Witting,Finland,798567091.0,Start,5529000.0
14576,Antti Lassila,Finland,798569014.0,Stub,5529000.0
14577,Gustaf Idman,Finland,798665482.0,Start,5529000.0
14578,Alexandra Gripenberg,Finland,798744148.0,Start,5529000.0
14579,Risto Hyvärinen,Finland,798844160.0,Stub,5529000.0
14580,Viveka Eriksson,Finland,798970887.0,Start,5529000.0
14581,Georg Magnus Sprengtporten,Finland,799002916.0,Start,5529000.0
14582,Hanna Mäntylä,Finland,799092606.0,Start,5529000.0
14583,Ville Niinistö,Finland,799216360.0,Start,5529000.0
14584,Jorma Inki,Finland,799216559.0,Stub,5529000.0
14585,Wäinö Wuolijoki,Finland,799248383.0,Start,5529000.0
14586,Osmo Väinölä,Finland,799377091.0,Stub,5529000.0
14587,Arvo Rytkönen,Finland,799391921.0,Stub,5529000.0
14588,Arto Tanner,Finland,799392240.0,Stub,5529000.0
14589,Ville Niskanen,Finland,799398464.0,Stub,5529000.0
14590,Anni Sinnemäki,Finland,799400351.0,Start,5529000.0
14591,Ensio Helaniemi,Finland,799401189.0,Stub,5529000.0
14592,Heikki Kalha,Finland,799403977.0,Stub,5529000.0
14593,Alexander Stubb,Finland,799702743.0,C,5529000.0
14594,Pia Kauma,Finland,799746777.0,Stub,5529000.0
14595,Jaakko Laajava,Finland,799873817.0,Start,5529000.0
14596,Rafael Erich,Finland,799874209.0,Stub,5529000.0
14597,Paavo Rantanen,Finland,799874502.0,Stub,5529000.0
14598,Eva-Christina Mäkeläinen,Finland,799875155.0,Stub,5529000.0
14599,Björn-Olof Alholm,Finland,799876121.0,Stub,5529000.0
14600,Åke Gartz,Finland,799882369.0,Start,5529000.0
14601,Anders Chydenius,Finland,799897686.0,C,5529000.0
14602,Helvi Sipilä,Finland,799902553.0,Start,5529000.0
14603,Allan Serlachius,Finland,799933660.0,Start,5529000.0
14604,Rudolf Holsti,Finland,800000208.0,Start,5529000.0
14605,Veera Ruoho,Finland,800559439.0,Stub,5529000.0
14606,Tarja Filatov,Finland,800572772.0,Stub,5529000.0
14607,Veijo Puhjo,Finland,800687614.0,Stub,5529000.0
14608,Paavo Hynninen,Finland,800881120.0,Start,5529000.0
14609,Otso Wartiovaara,Finland,800881303.0,Stub,5529000.0
14610,Hella Wuolijoki,Finland,800962635.0,Start,5529000.0
14611,Liisa Hyssälä,Finland,801049814.0,Stub,5529000.0
14612,Sakari Tuomioja,Finland,801092480.0,C,5529000.0
14613,Jani Toivola,Finland,801118074.0,Start,5529000.0
14614,Oras Tynkkynen,Finland,801118275.0,Start,5529000.0
14615,Pekka Haavisto,Finland,801118288.0,C,5529000.0
14616,Eeles Landström,Finland,801187106.0,C,5529000.0
14617,Eero Heinäluoma,Finland,801187759.0,Start,5529000.0
14618,Eino Uusitalo,Finland,801225122.0,Stub,5529000.0
14619,Eero Yrjölä,Finland,801368431.0,Stub,5529000.0
14620,Ann-Marie Nyroos,Finland,801390614.0,Stub,5529000.0
14621,Elisabeth Nauclér,Finland,801393566.0,Stub,5529000.0
14622,Arvid Genetz,Finland,801563460.0,Start,5529000.0
14623,Reino Ragnar Lehto,Finland,801691882.0,Stub,5529000.0
14624,Erkki Pystynen,Finland,801945366.0,Stub,5529000.0
14625,Ernst Nevanlinna,Finland,801980795.0,Stub,5529000.0
14626,Antti Isotalo (Jäger),Finland,802310899.0,Stub,5529000.0
14627,Carl Axel Gottlund,Finland,802319584.0,B,5529000.0
14628,Ben Zyskowicz,Finland,802477945.0,Start,5529000.0
14629,Anna-Maja Henriksson,Finland,802653992.0,Stub,5529000.0
14630,Tuija Brax,Finland,802654097.0,Stub,5529000.0
14631,Leena Luhtanen,Finland,802654175.0,Stub,5529000.0
14632,Karl Wiik,Finland,802710795.0,C,5529000.0
14633,Pentti Tiusanen,Finland,802850619.0,Stub,5529000.0
14634,Tony Halme,Finland,802919420.0,C,5529000.0
14635,Jan Vapaavuori,Finland,803033283.0,Start,5529000.0
14636,Elisabeth Rehn,Finland,803177052.0,Start,5529000.0
14637,Erkki Tuomioja,Finland,803234173.0,Start,5529000.0
14638,Hedvig Gebhard,Finland,803248122.0,Stub,5529000.0
14639,Christina Gestrin,Finland,803493681.0,Stub,5529000.0
14640,Katrin Sjögren,Finland,803723623.0,Stub,5529000.0
14641,Frederick Heiden,Finland,804180528.0,Start,5529000.0
14642,Yrjö Leino,Finland,804299960.0,C,5529000.0
14643,Sigurd Wettenhovi-Aspa,Finland,804564439.0,Stub,5529000.0
14644,President of Finland,Finland,804834818.0,C,5529000.0
14645,Maria Lohela,Finland,805022661.0,Start,5529000.0
14646,Pentti Arajärvi,Finland,805138682.0,Start,5529000.0
14647,Kalle Könkkölä,Finland,805217392.0,Stub,5529000.0
14648,Nasima Razmyar,Finland,805330123.0,Stub,5529000.0
14649,Zahra Abdulla,Finland,805330274.0,Start,5529000.0
14650,Tuula Haatainen,Finland,805506395.0,Stub,5529000.0
14651,Martti Salomies,Finland,805746455.0,Stub,5529000.0
14652,Jussi Niinistö,Finland,805908908.0,C,5529000.0
14653,Antti Kalliomäki,Finland,805921778.0,Start,5529000.0
14654,Reijo Hongisto,Finland,806199384.0,Stub,5529000.0
14655,Pauli Kiuru,Finland,806202702.0,Stub,5529000.0
14656,Sanna Marin,Finland,806357260.0,Start,5529000.0
14657,Pentti Oinonen,Finland,806385993.0,Stub,5529000.0
14658,Harry Harkimo,Finland,806497393.0,Stub,5529000.0
14659,Arto Bryggare,Finland,806524384.0,C,5529000.0
14660,Tarja Halonen,Finland,806539178.0,C,5529000.0
14661,Olavi J. Mattila,Finland,806697442.0,Start,5529000.0
14662,Mandi Hannula,Finland,806725259.0,Stub,5529000.0
14663,Silvia Modig,Finland,806750904.0,Stub,5529000.0
14664,Matti Semi,Finland,806751020.0,Stub,5529000.0
14665,Kari Uotila,Finland,806751062.0,Stub,5529000.0
14666,Pekka Sauri,Finland,806752008.0,Start,5529000.0
14667,Antero Vartia,Finland,806752191.0,Stub,5529000.0
14668,Emma Kari,Finland,806752257.0,Stub,5529000.0
14669,Johanna Karimäki,Finland,806752337.0,Stub,5529000.0
14670,Heli Järvinen,Finland,806752441.0,Stub,5529000.0
14671,Julius Krohn,Finland,806809857.0,Start,5529000.0
14672,Väinö Voionmaa,Finland,806838566.0,Start,5529000.0
14673,Aleksis Kivi,Finland,806856845.0,C,5529000.0
14674,Antti Rinne,Finland,807155206.0,Stub,5529000.0
14675,Mikael Jungner,Finland,807249736.0,Start,5529000.0
14676,Merja Kyllönen,Finland,807407055.0,Stub,5529000.0
14677,Ulf Sundqvist,Finland,807442052.0,Start,5529000.0
14678,Arja Alho,Finland,807442122.0,Stub,5529000.0
14679,Pertti Paasio,Finland,807442162.0,Stub,5529000.0
14680,Esko Kiviranta,Finland,807443136.0,Stub,5529000.0
14681,Mikko Alatalo,Finland,807443183.0,Stub,5529000.0
14682,Lasse Hautala,Finland,807443230.0,Stub,5529000.0
14683,Antti Kaikkonen,Finland,807443274.0,Stub,5529000.0
14684,Mauri Pekkarinen,Finland,807443372.0,Start,5529000.0
14685,Anu Vehviläinen,Finland,807443567.0,Stub,5529000.0
14686,Annika Saarikko,Finland,807443629.0,Stub,5529000.0
14687,Simo Rundgren,Finland,807444712.0,Stub,5529000.0
14688,Janne Seurujärvi,Finland,807444756.0,Stub,5529000.0
14689,Laura Kolbe,Finland,807445218.0,Start,5529000.0
14690,Timo Kalli,Finland,807445285.0,Stub,5529000.0
14691,Sirkka-Liisa Anttila,Finland,807445322.0,Start,5529000.0
14692,Cleisthenes (son of Sibyrtius),Greece,631437331.0,Stub,10700000.0
14693,Demonax (lawmaker),Greece,631581752.0,Start,10700000.0
14694,Hegesippus (orator),Greece,637801253.0,Stub,10700000.0
14695,Yannis Moralis (politician),Greece,672515581.0,Stub,10700000.0
14696,Takis Papageorgopoulos,Greece,688695923.0,Stub,10700000.0
14697,Nikos Markatos,Greece,696253449.0,Start,10700000.0
14698,Stefanos Manikas,Greece,706337207.0,Stub,10700000.0
14699,Georgios Mylonas,Greece,706960331.0,Stub,10700000.0
14700,Spyridon Stais,Greece,707913115.0,Stub,10700000.0
14701,Christos Zois,Greece,710549010.0,Start,10700000.0
14702,Neoklis Sarris,Greece,710999827.0,Start,10700000.0
14703,Athanasios Kanakaris-Roufos,Greece,711993241.0,Stub,10700000.0
14704,Georgios Roufos,Greece,712036885.0,Start,10700000.0
14705,Ioannis Roufos,Greece,712061684.0,Stub,10700000.0
14706,Charalambos Avgerinos,Greece,712265139.0,Stub,10700000.0
14707,Georgios Sisinis,Greece,712469712.0,Start,10700000.0
14708,Christos Daralexis,Greece,713074478.0,Stub,10700000.0
14709,Lysandros Vilaetis,Greece,713107489.0,Stub,10700000.0
14710,Nikolaos Vilaetis,Greece,713116171.0,Stub,10700000.0
14711,Christos Zachopoulos,Greece,713347773.0,Stub,10700000.0
14712,Dimitrios Patrinos,Greece,713400273.0,Stub,10700000.0
14713,Ioannis Pesmazoglou,Greece,713592976.0,Start,10700000.0
14714,Christos Stefanopoulos,Greece,713628538.0,Stub,10700000.0
14715,Christos Palaiologos,Greece,717212056.0,Stub,10700000.0
14716,Dimitrios Skouzes,Greece,718548897.0,Stub,10700000.0
14717,Konstantinos Kosmopoulos,Greece,719697874.0,Stub,10700000.0
14718,Lykourgos Kallergis,Greece,720478036.0,Stub,10700000.0
14719,Konstantinos Dosios,Greece,721257204.0,Stub,10700000.0
14720,Stefanos Natsinas,Greece,724699172.0,Start,10700000.0
14721,Ioannis Koniaris,Greece,727611836.0,Stub,10700000.0
14722,Georgios Tertsetis,Greece,729203686.0,Start,10700000.0
14723,Stylianos Vlasopoulos,Greece,730265222.0,Start,10700000.0
14724,Andreas Miaoulis (born 1869),Greece,731488694.0,Stub,10700000.0
14725,Nikolaos Makris,Greece,732179557.0,Stub,10700000.0
14726,Georg Ludwig von Maurer,Greece,732862650.0,Start,10700000.0
14727,Markos Natsinas,Greece,733093174.0,Stub,10700000.0
14728,Dimitris Beis,Greece,733093255.0,Stub,10700000.0
14729,Dimitris Tsovolas,Greece,733093276.0,Start,10700000.0
14730,Konstantinos Triaridis,Greece,733093336.0,Stub,10700000.0
14731,Ali Dino,Greece,733861197.0,Stub,10700000.0
14732,Theodoros Negris,Greece,738719950.0,Start,10700000.0
14733,Peithias,Greece,741104625.0,Stub,10700000.0
14734,Fotis Perlikos,Greece,741310535.0,Start,10700000.0
14735,Leader of the Opposition (Greece),Greece,742156744.0,Start,10700000.0
14736,Pavlos Oikonomou-Gouras,Greece,742497532.0,Stub,10700000.0
14737,Philocrates,Greece,745776072.0,Stub,10700000.0
14738,Sefis Anastasakos,Greece,749070160.0,Stub,10700000.0
14739,List of political families in Greece,Greece,750712578.0,B,10700000.0
14740,Dimitrios Votsis,Greece,751194710.0,Start,10700000.0
14741,Ioannis Paleokrassas,Greece,754836478.0,Stub,10700000.0
14742,Michalis Papakonstantinou,Greece,756845137.0,Stub,10700000.0
14743,Maria Desylla-Kapodistria,Greece,757341681.0,Stub,10700000.0
14744,Kostas Linoxilakis,Greece,760484947.0,Stub,10700000.0
14745,Voula Patoulidou,Greece,763429009.0,Start,10700000.0
14746,Roussos A. Koundouros,Greece,764191849.0,Stub,10700000.0
14747,Athanasios N. Miaoulis,Greece,765356367.0,Start,10700000.0
14748,Stavros Karampelas,Greece,767593798.0,Stub,10700000.0
14749,Dimitris Kammenos,Greece,768032109.0,Start,10700000.0
14750,Natasa Pazaïti,Greece,770221851.0,Start,10700000.0
